product_id,sku_id,referencia,ean,nombre,marca,descripcion,link_texto,url_producto,categoria_id,categoria_nombre,categoria_id_vtex,precio_normal,precio_oferta,precio_unitario,unidades_por_pack,descuento_pct,tiene_descuento,disponible,moneda,cuotas_max,cuota_valor,oferta_valida_hasta,promos_activas,colecciones,num_colecciones,imagen_url,fecha_extraccion
9933,11132,115270,,Cebolla Blanca x kg,PLAZA VEA,,cebolla-blanca-x-k-g-1,https://www.makro.plazavea.com.pe/cebolla-blanca-x-k-g-1/p,818,Verduras,827,3.79,3.79,3.79,1,,False,True,PEN,1.0,3.79,3000-01-02T05:00:00Z,,Garantía de calidad | Delivery Express | Colección FOOD Express | Pizza en casa | Productos de Temporada | Menú Fruta y Verduras,14,https://plazavea.vteximg.com.br/arquivos/ids/1242249/115270.jpg?v=637516206429600000,2026-05-04 09:42
101245744,11622568,20421816,2200204218166,Papa Prefrita Congelada ARO 10x10 Bolsa 2.5Kg,ARO,,papa-prefrita-congelada-aro-10x10-bolsa-2-5kg,https://www.makro.plazavea.com.pe/papa-prefrita-congelada-aro-10x10-bolsa-2-5kg/p,818,Verduras,895,17.9,17.9,8.95,2,,False,True,PEN,1.0,17.9,3000-01-02T05:00:00Z,,Garantía de calidad | Makro | Frescos Congelados del 23 al 27 | Makro | Marcas Propias | Zona Restaurantes | Zona Pizzas y Pastas,16,https://plazavea.vteximg.com.br/arquivos/ids/31049774/20421816.jpg?v=638811123134570000,2026-05-04 09:42
101218922,11595918,20385576,2200203855768,Papa Canchan,PLAZA VEA,,papa-canchan-x-kg-m,https://www.makro.plazavea.com.pe/papa-canchan-x-kg-m/p,818,Verduras,835,3.89,3.89,3.89,1,,False,True,PEN,1.0,3.89,3000-01-02T05:00:00Z,,Garantía de calidad | Makro | Día del Ceviche del 28.06 al 29.06,2,https://plazavea.vteximg.com.br/arquivos/ids/32281766/20215685.jpg?v=638941583719200000,2026-05-04 09:42
101199523,11576523,20385547,2200203855478,Espinaca Mercado en Atado x und.,PLAZA VEA,,espinaca-mercado-en-atado-x-und-1,https://www.makro.plazavea.com.pe/espinaca-mercado-en-atado-x-und-1/p,818,Verduras,830,7.8,7.8,7.8,1,,False,True,PEN,1.0,7.8,3000-01-02T05:00:00Z,,Garantía de calidad,1,https://plazavea.vteximg.com.br/arquivos/ids/34362184/20216287.jpg?v=639125059224070000,2026-05-04 09:42
101199518,11576518,20385584,2200203855843,Tomate Cherry Pote 250g,PLAZA VEA,,tomate-cherry-pote-250g-mk,https://www.makro.plazavea.com.pe/tomate-cherry-pote-250g-mk/p,818,Verduras,834,3.9,3.9,3.9,1,,False,True,PEN,1.0,3.9,3000-01-02T05:00:00Z,,Garantía de calidad,1,https://plazavea.vteximg.com.br/arquivos/ids/30267106/20216337.jpg?v=638685137527000000,2026-05-04 09:42
101199517,11576517,20385541,2200203855416,Beterraga Mercado Paquete 1un,PLAZA VEA,,beterraga-mercado-paquete-1un-mk,https://www.makro.plazavea.com.pe/beterraga-mercado-paquete-1un-mk/p,818,Verduras,836,4.49,4.49,4.49,1,,False,True,PEN,1.0,4.49,3000-01-02T05:00:00Z,,Garantía de calidad,1,https://plazavea.vteximg.com.br/arquivos/ids/30267101/20216459.jpg?v=638685137449800000,2026-05-04 09:42
101199512,11576512,20385556,2200203855560,Zanahoria Malla 2Kg,PLAZA VEA,,zanahoria-malla-2kg,https://www.makro.plazavea.com.pe/zanahoria-malla-2kg/p,818,Verduras,836,7.6,7.6,7.6,1,,False,True,PEN,1.0,7.6,3000-01-02T05:00:00Z,,Garantía de calidad | LANDING MAKRO HORECA |Portada | Zona Pollería | Mundo Pollería | Verduras,4,https://plazavea.vteximg.com.br/arquivos/ids/30267086/20216363.jpg?v=638685137183330000,2026-05-04 09:42
101199511,11576511,20385540,2200203855409,Perejil Paquete 1un,PLAZA VEA,,perejil-paquete-1un-mk,https://www.makro.plazavea.com.pe/perejil-paquete-1un-mk/p,818,Verduras,830,2.6,2.6,2.6,1,,False,True,PEN,1.0,2.6,3000-01-02T05:00:00Z,,Garantía de calidad | Zona Restaurantes | LANDING MAKRO HORECA |Portada | Mundo Restaurantes | Frutas y Verduras,4,https://plazavea.vteximg.com.br/arquivos/ids/30267085/20216248.jpg?v=638685137140770000,2026-05-04 09:42
101199509,11576509,20385543,2200203855430,Poro Atado Paquete 1un,PLAZA VEA,,poro-atado-paquete-1un-mk,https://www.makro.plazavea.com.pe/poro-atado-paquete-1un-mk/p,818,Verduras,829,3.19,3.19,3.19,1,,False,True,PEN,1.0,3.19,3000-01-02T05:00:00Z,,Garantía de calidad,1,https://plazavea.vteximg.com.br/arquivos/ids/30267083/20216380.jpg?v=638685137067000000,2026-05-04 09:42
101199507,11576507,20385587,2200203855874,Cebolla Roja Encurtida Malla 2.5kg,PLAZA VEA,,cebolla-roja-encurtida-malla-2-5kg,https://www.makro.plazavea.com.pe/cebolla-roja-encurtida-malla-2-5kg/p,818,Verduras,827,5.2,5.2,5.2,1,,False,True,PEN,1.0,5.2,3000-01-02T05:00:00Z,,Garantía de calidad,1,https://plazavea.vteximg.com.br/arquivos/ids/30267079/20216376.jpg?v=638685136953300000,2026-05-04 09:42
101190047,11566602,20215281,8710449911448,Papa Prefrita Congelada CASTEL 11x11 Bolsa 2.5 Kg,CASTEL,,papa-prefrita-congelada-castel-11x11-bolsa-2-5-kg,https://www.makro.plazavea.com.pe/papa-prefrita-congelada-castel-11x11-bolsa-2-5-kg/p,818,Verduras,895,19.9,19.9,9.95,2,,False,True,PEN,1.0,19.9,3000-01-02T05:00:00Z,,Garantía de calidad | Landing Makro | Comestibles | Landing Makro | Refresca tu Hogar al por Mayor | Marko | Precios redondos | Makro | Mundo Precio Redondos,17,https://plazavea.vteximg.com.br/arquivos/ids/30215900/20215281.jpg?v=638679076554900000,2026-05-04 09:42
101189428,11565983,20214511,7756160000024,Masa Wantán La Pasta Paquete 500g,LA PASTA,,masa-wantan-la-pasta-paquete-500g,https://www.makro.plazavea.com.pe/masa-wantan-la-pasta-paquete-500g/p,818,Verduras,1667,4.6,4.6,0.01,500,,False,True,PEN,1.0,4.6,3000-01-02T05:00:00Z,,Garantía de calidad | Zona Restaurantes | Zona Pizzas y Pastas | LANDING MAKRO HORECA |Portada | Mundo Restaurantes | Frutas y Verduras,6,https://plazavea.vteximg.com.br/arquivos/ids/30728330/20214511.jpg?v=638767166226530000,2026-05-04 09:42
101189374,11565929,20207074,2200202070742,Champiñones Congelados ARO Bolsa 1Kg,ARO,,champinones-congelados-aro-bolsa-1kg,https://www.makro.plazavea.com.pe/champinones-congelados-aro-bolsa-1kg/p,818,Verduras,895,11.5,11.5,11.5,1,,False,True,PEN,1.0,11.5,3000-01-02T05:00:00Z,MAKRO-Bi-Precio|Vigente Oculto | MAKRO-Bi-Precio|Vigente Oculto,Garantía de calidad | Makro | Marcas Propias | Zona Restaurantes | LANDING MAKRO HORECA |Portada | Mundo Restaurantes | Congelados,5,https://plazavea.vteximg.com.br/arquivos/ids/30215146/20207074.jpg?v=638679056806330000,2026-05-04 09:42
101166450,11542749,20336463,5412873180188,Papa Prefrita Congelada MARQUISE 10x10 Bolsa 2.5Kg,MARQUISE,,papa-prefrita-congelada-marquise-10x10-bolsa-2-5kg,https://www.makro.plazavea.com.pe/papa-prefrita-congelada-marquise-10x10-bolsa-2-5kg/p,818,Verduras,895,18.5,15.0,7.5,2,18.9,True,True,PEN,1.0,15.0,3000-01-02T05:00:00Z,MAKRO-Bi-Precio|Vigente Oculto | MAKRO-Bi-Precio|Vigente Oculto,"Garantía de calidad | Landing Makro | Refresca tu hogar | Makro | Frescos Congelados del 23 al 27 | Mundo Horeca | De todo para tu hotel, restaurante o catering. | Makro | LÁCTEOS Y CONGELADOS | DEL 01.08 AL 13.08",19,https://plazavea.vteximg.com.br/arquivos/ids/30213005/20336463.jpg?v=638678725713430000,2026-05-04 09:42
101166234,11542533,20280040,2200202800400,Champiñones Frescos ARO Bandeja 200g,ARO,,champinones-frescos-aro-bandeja-200g,https://www.makro.plazavea.com.pe/champinones-frescos-aro-bandeja-200g/p,818,Verduras,990,6.59,6.59,0.03,200,,False,True,PEN,1.0,6.59,3000-01-02T05:00:00Z,,Garantía de calidad | Makro | Marcas Propias,2,https://plazavea.vteximg.com.br/arquivos/ids/30212923/20280040.jpg?v=638678723731830000,2026-05-04 09:42
101166073,11542372,20206923,2200202069234,Choclo Desgranado Congelado ARO Bolsa 1Kg,ARO,,choclo-desgranado-congelado-aro-bolsa-1kg,https://www.makro.plazavea.com.pe/choclo-desgranado-congelado-aro-bolsa-1kg/p,818,Verduras,895,12.9,12.0,12.0,1,7.0,True,True,PEN,1.0,12.0,3000-01-02T05:00:00Z,MAKRO-Bi-Precio|Vigente Oculto | MAKRO-Bi-Precio|Vigente Oculto,Garantía de calidad | Landing Makro | Nuestras marcas | Landing Makro | Nuestras Marcas Carrusel | Makro | Frescos Congelados del 23 al 27 | Makro | Marcas Propias,10,https://plazavea.vteximg.com.br/arquivos/ids/30212712/20206923.jpg?v=638838970178600000,2026-05-04 09:42
101166071,11542370,20207132,2200202071329,Arverja Congelada ARO Bolsa 1Kg,ARO,,arverja-congelada-aro-bolsa-1kg,https://www.makro.plazavea.com.pe/arverja-congelada-aro-bolsa-1kg/p,818,Verduras,895,8.9,8.9,8.9,1,,False,True,PEN,1.0,8.9,3000-01-02T05:00:00Z,MAKRO-Bi-Precio|Vigente Oculto | MAKRO-Bi-Precio|Vigente Oculto,Garantía de calidad | Makro | Marcas Propias | Zona Restaurantes | LANDING MAKRO HORECA |Portada | Mundo Restaurantes | Congelados,5,https://plazavea.vteximg.com.br/arquivos/ids/31049679/20207132.jpg?v=638838967055700000,2026-05-04 09:42
100969873,11338727,60011,7758010161831,Lechuga Crespa Entera VERDE PURO Bolsa 200g aprox.,VERDE PURO,,lechuga-crespa-entera-verde-puro-bolsa-200g-aprox-1,https://www.makro.plazavea.com.pe/lechuga-crespa-entera-verde-puro-bolsa-200g-aprox-1/p,818,Verduras,830,3.7,3.7,0.02,200,,False,True,PEN,1.0,3.7,3000-01-02T05:00:00Z,,Garantía de calidad,1,https://plazavea.vteximg.com.br/arquivos/ids/28809055/60011.jpg?v=638449146639070000,2026-05-04 09:42
26978,26921,20002598,7758010577236,Espinaca Bebé VERDE PURO Bolsa 180g aprox.,VERDE PURO,,espinaca-bebe-verde-puro-bolsa-180g-aprox-,https://www.makro.plazavea.com.pe/espinaca-bebe-verde-puro-bolsa-180g-aprox-/p,818,Verduras,830,8.1,8.1,0.04,180,,False,True,PEN,1.0,8.1,3000-01-02T05:00:00Z,,Garantía de calidad | Colección FOOD Express,2,https://plazavea.vteximg.com.br/arquivos/ids/365095/20002598.jpg?v=637316403632570000,2026-05-04 09:42
11222,9486,60844,,Vainita Americana Pack x 250g aprox.,PLAZA VEA,,vainita-americana-pack-x-250g-1-aprox,https://www.makro.plazavea.com.pe/vainita-americana-pack-x-250g-1-aprox/p,818,Verduras,833,8.5,8.5,0.03,250,,False,True,PEN,1.0,8.5,3000-01-02T05:00:00Z,,Garantía de calidad | Delivery Express | Colección FOOD Express | plazaVea | Home Supermercado | Mundo Verduras | Cyber Wow Supermercado | abril 2026 | Ver todo,5,https://plazavea.vteximg.com.br/arquivos/ids/34332148/60844.jpg?v=639124910646630000,2026-05-04 09:42
11211,9523,59961,2202,Kion x kg,PLAZA VEA,,kion-x-k-g-1,https://www.makro.plazavea.com.pe/kion-x-k-g-1/p,818,Verduras,835,14.0,14.0,14.0,1,,False,True,PEN,1.0,14.0,3000-01-02T05:00:00Z,,Garantía de calidad | Delivery Express | Colección FOOD Express | Zona Chifa | Zona Restaurantes,11,https://plazavea.vteximg.com.br/arquivos/ids/518591/59961.jpg?v=637417681832070000,2026-05-04 09:42
10404,9552,61537,,Zapallo Italiano x und.,PLAZA VEA,,zapallo-italiano-x-und-1,https://www.makro.plazavea.com.pe/zapallo-italiano-x-und-1/p,818,Verduras,826,3.49,3.49,3.49,1,,False,True,PEN,1.0,3.49,3000-01-02T05:00:00Z,,Garantía de calidad | Delivery Express | Colección FOOD Express | Cyber Wow Supermercado | abril 2026 | Ver todo,4,https://plazavea.vteximg.com.br/arquivos/ids/169308/61537.jpg?v=635769969641900000,2026-05-04 09:42
10163,11287,991160,2530,Papa Blanca Cocktail Malla x kg,PLAZA VEA,,papa-blanca-cocktail-malla-x-k-g-1,https://www.makro.plazavea.com.pe/papa-blanca-cocktail-malla-x-k-g-1/p,818,Verduras,835,2.69,2.69,2.69,1,,False,True,PEN,1.0,2.69,3000-01-02T05:00:00Z,,Garantía de calidad | Colección FOOD Express | Vea Days Supermercado marzo | Ver todo,3,https://plazavea.vteximg.com.br/arquivos/ids/31561445/991160.jpg?v=638864587225000000,2026-05-04 09:42
9986,10626,180207,25324,Culantro en Atado x und.,PLAZA VEA,,culantro-en-atado-x-und-1,https://www.makro.plazavea.com.pe/culantro-en-atado-x-und-1/p,818,Verduras,830,1.1,1.1,1.1,1,,False,True,PEN,1.0,1.1,3000-01-02T05:00:00Z,,Garantía de calidad | Delivery Express | Colección FOOD Express | Zona Restaurantes | Zona Cevichería,9,https://plazavea.vteximg.com.br/arquivos/ids/1256165/180207.jpg?v=637517622284570000,2026-05-04 09:42
101218924,11595920,20385551,2200203855515,Rocoto Oxapampa,PLAZA VEA,,rocoto-oxapampa-x-kg-m,https://www.makro.plazavea.com.pe/rocoto-oxapampa-x-kg-m/p,818,Verduras,827,10.7,10.7,10.7,1,,False,True,PEN,1.0,10.7,3000-01-02T05:00:00Z,,Garantía de calidad | Zona Restaurantes | Zona Cevichería | LANDING MAKRO HORECA |Portada | Mundo Restaurantes | Frutas y Verduras,6,https://plazavea.vteximg.com.br/arquivos/ids/30380970/20216184.jpg?v=638721253053570000,2026-05-04 09:42
101199543,11576543,20385530,2200203855300,Papa Canchan Mediana Malla 5kg,PLAZA VEA,,papa-canchan-mediana-malla-5kg-mk,https://www.makro.plazavea.com.pe/papa-canchan-mediana-malla-5kg-mk/p,818,Verduras,835,18.0,18.0,18.0,1,,False,True,PEN,1.0,18.0,3000-01-02T05:00:00Z,,Garantía de calidad,1,https://plazavea.vteximg.com.br/arquivos/ids/30267117/20216270.jpg?v=638685137759500000,2026-05-04 09:42
101199542,11576542,20385557,2200203855577,Papa Amarilla Mediana Malla 5kg,PLAZA VEA,,papa-amarilla-mediana-malla-5kg-mk,https://www.makro.plazavea.com.pe/papa-amarilla-mediana-malla-5kg-mk/p,818,Verduras,835,28.9,28.9,28.9,1,,False,True,PEN,1.0,28.9,3000-01-02T05:00:00Z,,Garantía de calidad,1,https://plazavea.vteximg.com.br/arquivos/ids/30267099/20216465.jpg?v=638685137412900000,2026-05-04 09:42
101199540,11576540,20385529,2200203855294,Papa Yungay Mediana Malla 5kg,PLAZA VEA,,papa-yungay-mediana-malla-5kg-mk,https://www.makro.plazavea.com.pe/papa-yungay-mediana-malla-5kg-mk/p,818,Verduras,835,17.9,17.9,17.9,1,,False,True,PEN,1.0,17.9,3000-01-02T05:00:00Z,,Garantía de calidad,1,https://plazavea.vteximg.com.br/arquivos/ids/30267082/20216463.jpg?v=638685137030970000,2026-05-04 09:42
101199521,11576521,20385558,2200203855584,Rabanito Atado Mercado Paquete 1un,PLAZA VEA,,rabanito-atado-mercado-paquete-1un-mk,https://www.makro.plazavea.com.pe/rabanito-atado-mercado-paquete-1un-mk/p,818,Verduras,836,5.8,5.8,5.8,1,,False,True,PEN,1.0,5.8,3000-01-02T05:00:00Z,,Garantía de calidad | LANDING MAKRO HORECA |Portada | Zona Pollería | Mundo Pollería | Verduras,4,https://plazavea.vteximg.com.br/arquivos/ids/30267111/20216441.jpg?v=638685137646100000,2026-05-04 09:42
101199515,11576515,20385553,2200203855539,Camote Jhontn Mediano Malla 5kg,PLAZA VEA,,camote-jhontn-mediano-malla-5kg,https://www.makro.plazavea.com.pe/camote-jhontn-mediano-malla-5kg/p,818,Verduras,835,23.0,23.0,23.0,1,,False,True,PEN,1.0,23.0,3000-01-02T05:00:00Z,,Garantía de calidad | Makro | Día del Ceviche del 28.06 al 29.06 | Zona Restaurantes | Zona Cevichería | LANDING MAKRO HORECA |Portada,9,https://plazavea.vteximg.com.br/arquivos/ids/30267096/20216464.jpg?v=638685137333400000,2026-05-04 09:42
101199502,11576502,20385567,2200203855676,Camote Morado Lavado Malla 2kg,PLAZA VEA,,camote-morado-lavado-malla-2kg,https://www.makro.plazavea.com.pe/camote-morado-lavado-malla-2kg/p,818,Verduras,835,8.4,8.4,8.4,1,,False,True,PEN,1.0,8.4,3000-01-02T05:00:00Z,,Garantía de calidad,1,https://plazavea.vteximg.com.br/arquivos/ids/30267073/20216300.jpg?v=638685136760200000,2026-05-04 09:42
101199500,11576500,20211574,7758010000376,Arúgula Silvestre VERDE PURO Bandeja 120g,VERDE PURO,,arugula-silvestre-verde-puro-bandeja-120g,https://www.makro.plazavea.com.pe/arugula-silvestre-verde-puro-bandeja-120g/p,818,Verduras,830,7.1,7.1,0.06,120,,False,True,PEN,1.0,7.1,3000-01-02T05:00:00Z,,Garantía de calidad,1,https://plazavea.vteximg.com.br/arquivos/ids/30267021/20211574.jpg?v=638685135589800000,2026-05-04 09:42
101190108,11566663,20216348,2800000348427,Pepinillo Holandes x unidad,PLAZA VEA,,pepinillo-holandes-x-unidad,https://www.makro.plazavea.com.pe/pepinillo-holandes-x-unidad/p,818,Verduras,834,4.2,4.2,4.2,1,,False,True,PEN,1.0,4.2,3000-01-02T05:00:00Z,,Garantía de calidad,1,https://plazavea.vteximg.com.br/arquivos/ids/30216092/20216348.jpg?v=638679078734900000,2026-05-04 09:42
101189930,11566485,20211732,5411963045833,Arveja Precocida Congelada PASFROT 1 Kg,Pasfrost,,arveja-precocida-congelada-pasfrot-1-kg,https://www.makro.plazavea.com.pe/arveja-precocida-congelada-pasfrot-1-kg/p,818,Verduras,895,13.9,13.9,13.9,1,,False,True,PEN,1.0,13.9,3000-01-02T05:00:00Z,MAKRO-Bi-Precio|Vigente Oculto | MAKRO-Bi-Precio|Vigente Oculto,Garantía de calidad,1,https://plazavea.vteximg.com.br/arquivos/ids/30215791/20211732.jpg?v=638679075168570000,2026-05-04 09:42
101189926,11566481,20211737,5411963029536,Espinaca Picada Congelada PASFROT x 1 Kg,Pasfrost,,espinaca-picada-congelada-pasfrot-x-1-kg,https://www.makro.plazavea.com.pe/espinaca-picada-congelada-pasfrot-x-1-kg/p,818,Verduras,895,9.9,9.9,9.9,1,,False,True,PEN,1.0,9.9,3000-01-02T05:00:00Z,MAKRO-Bi-Precio|Vigente Oculto | MAKRO-Bi-Precio|Vigente Oculto,Garantía de calidad,1,https://plazavea.vteximg.com.br/arquivos/ids/30215788/20211737.jpg?v=638679075007270000,2026-05-04 09:42
101189922,11566477,20211739,5411963035032,Choclo Americano PASFROT 1 Kg Congelado,Pasfrost,,choclo-americano-pasfrot-1-kg-congelado,https://www.makro.plazavea.com.pe/choclo-americano-pasfrot-1-kg-congelado/p,818,Verduras,895,19.7,19.7,19.7,1,,False,True,PEN,1.0,19.7,3000-01-02T05:00:00Z,MAKRO-Bi-Precio|Vigente Oculto | MAKRO-Bi-Precio|Vigente Oculto,Garantía de calidad,1,https://plazavea.vteximg.com.br/arquivos/ids/30215784/20211739.jpg?v=638679074837900000,2026-05-04 09:42
101189918,11566473,20211740,5411963039931,"Mix Verduras PASFROT 1 Kg Congelados (Zanahoria, Arvejas, Choclo)",Pasfrost,,mix-verduras-pasfrot-1-kg-congelados-zanahoria-arvejas-choclo,https://www.makro.plazavea.com.pe/mix-verduras-pasfrot-1-kg-congelados-zanahoria-arvejas-choclo/p,818,Verduras,895,13.9,13.9,13.9,1,,False,True,PEN,1.0,13.9,3000-01-02T05:00:00Z,MAKRO-Bi-Precio|Vigente Oculto | MAKRO-Bi-Precio|Vigente Oculto,Garantía de calidad,1,https://plazavea.vteximg.com.br/arquivos/ids/30215779/20211740.jpg?v=638679074556730000,2026-05-04 09:42
101189902,11566457,20212529,7758360001399,Piña Golden en Trozos FRUTALIA x 1kg,FRUTALIA,,pina-golden-en-trozos-frutalia-x-1kg,https://www.makro.plazavea.com.pe/pina-golden-en-trozos-frutalia-x-1kg/p,818,Verduras,895,16.9,16.9,16.9,1,,False,True,PEN,1.0,16.9,3000-01-02T05:00:00Z,MAKRO-Bi-Precio|Vigente Oculto | MAKRO-Bi-Precio|Vigente Oculto,Garantía de calidad,1,https://plazavea.vteximg.com.br/arquivos/ids/30215763/20212529.jpg?v=638679074177600000,2026-05-04 09:42
101166572,11542871,20402237,2200204022374,Camote Prefrito Congelado ARO Bolsa 1kg,ARO,,camote-prefrito-congelado-aro-bolsa-1kg,https://www.makro.plazavea.com.pe/camote-prefrito-congelado-aro-bolsa-1kg/p,818,Verduras,895,14.9,14.9,14.9,1,,False,True,PEN,1.0,14.9,3000-01-02T05:00:00Z,MAKRO-Bi-Precio|Vigente Oculto | MAKRO-Bi-Precio|Vigente Oculto,Garantía de calidad | Makro | Marcas Propias,2,https://plazavea.vteximg.com.br/arquivos/ids/30284628/20402237.jpg?v=638688317384470000,2026-05-04 09:42
101166354,11542653,20325858,7898921567497,Papa Prefrita Congelada BEM BRASIL Crinkle 12x12 Bolsa 2Kg,BEM BRASIL,,papa-prefrita-congelada-bem-brasil-crinkle-12x12-bolsa-2kg,https://www.makro.plazavea.com.pe/papa-prefrita-congelada-bem-brasil-crinkle-12x12-bolsa-2kg/p,818,Verduras,895,19.9,19.9,9.95,2,,False,True,PEN,1.0,19.9,3000-01-02T05:00:00Z,MAKRO-Bi-Precio|Vigente Oculto | MAKRO-Bi-Precio|Vigente Oculto,Garantía de calidad | Makro | Frescos Congelados del 23 al 27 | LANDING MAKRO HORECA |Portada | Makro | Especial Papas Congeladas del 14.08 al 20.08 | Zona Pollería,7,https://plazavea.vteximg.com.br/arquivos/ids/30212957/20325858.jpg?v=638678724988930000,2026-05-04 09:42
101166233,11542532,20280038,2200202800387,Champiñones Frescos ARO Bandeja 400g,ARO,,champinones-frescos-aro-bandeja-400g,https://www.makro.plazavea.com.pe/champinones-frescos-aro-bandeja-400g/p,818,Verduras,990,12.5,12.5,0.03,400,,False,True,PEN,1.0,12.5,3000-01-02T05:00:00Z,,Garantía de calidad | Makro | Marcas Propias | Zona Restaurantes | LANDING MAKRO HORECA |Portada | Mundo Restaurantes | Frutas y Verduras,5,https://plazavea.vteximg.com.br/arquivos/ids/30212922/20280038.jpg?v=638678723695200000,2026-05-04 09:42
101166232,11542531,20280039,2200202800394,Champiñones Frescos ARO Bandeja 1Kg,ARO,,champinones-frescos-aro-bandeja-1kg,https://www.makro.plazavea.com.pe/champinones-frescos-aro-bandeja-1kg/p,818,Verduras,990,29.6,29.6,29.6,1,,False,True,PEN,1.0,29.6,3000-01-02T05:00:00Z,,Garantía de calidad | Landing Makro | Congelados | Landing Makro | Nuestras marcas | Marko | Precios redondos | Makro | Mundo Precio Redondos,14,https://plazavea.vteximg.com.br/arquivos/ids/30212921/20280039.jpg?v=638678723658100000,2026-05-04 09:42
101166221,11542520,20257721,2200202577210,Espárrago Atado Calibre Small ARO 250g,ARO,,esparrago-atado-calibre-small-aro-250g,https://www.makro.plazavea.com.pe/esparrago-atado-calibre-small-aro-250g/p,818,Verduras,829,5.4,5.4,5.4,1,,False,True,PEN,1.0,5.4,3000-01-02T05:00:00Z,,Garantía de calidad | Makro | Marcas Propias,2,https://plazavea.vteximg.com.br/arquivos/ids/30212915/20257721.jpg?v=638678723432970000,2026-05-04 09:42
101166070,11542369,20206861,2200202068619,Brocoli Congelado ARO Bolsa 1Kg,ARO,,brocoli-congelado-aro-bolsa-1kg,https://www.makro.plazavea.com.pe/brocoli-congelado-aro-bolsa-1kg/p,818,Verduras,895,10.5,10.5,10.5,1,,False,True,PEN,1.0,10.5,3000-01-02T05:00:00Z,MAKRO-Bi-Precio|Vigente Oculto | MAKRO-Bi-Precio|Vigente Oculto,Garantía de calidad | Makro | Marcas Propias | Zona Restaurantes | LANDING MAKRO HORECA |Portada | Mundo Restaurantes | Congelados,5,https://plazavea.vteximg.com.br/arquivos/ids/31049678/20206861.jpg?v=638838968386630000,2026-05-04 09:42
100969872,11338726,107653,7758010269919,Lechuga Romana Entera VERDE PURO Bolsa 200g aprox.,VERDE PURO,,lechuga-romana-entera-verde-puro-bolsa-200g-aprox-1,https://www.makro.plazavea.com.pe/lechuga-romana-entera-verde-puro-bolsa-200g-aprox-1/p,818,Verduras,830,3.9,3.9,0.02,200,,False,True,PEN,1.0,3.9,3000-01-02T05:00:00Z,,Garantía de calidad | plazaVea | Verduras,2,https://plazavea.vteximg.com.br/arquivos/ids/28809054/107653.jpg?v=638449146599530000,2026-05-04 09:42
100542282,10777852,20207740,7756372000218,Mix de Emoliente GUVA Bolsa 100g,GUVA,,mix-de-emoliente-guva-bolsa-100g-1,https://www.makro.plazavea.com.pe/mix-de-emoliente-guva-bolsa-100g-1/p,818,Verduras,831,2.6,2.6,0.03,100,,False,True,PEN,1.0,2.6,3000-01-02T05:00:00Z,,Garantía de calidad,1,https://plazavea.vteximg.com.br/arquivos/ids/25665629/20207740.jpg?v=638103753810000000,2026-05-04 09:42
11323,13579,88406,,Yuca x kg,PLAZA VEA,,yuca-x-k-g-1,https://www.makro.plazavea.com.pe/yuca-x-k-g-1/p,818,Verduras,835,8.0,8.0,8.0,1,,False,True,PEN,1.0,8.0,3000-01-02T05:00:00Z,,Garantía de calidad | Colección FOOD Express | Zona Restaurantes | Zona Cevichería | LANDING MAKRO HORECA |Portada,8,https://plazavea.vteximg.com.br/arquivos/ids/34332126/88406.jpg?v=639124910487570000,2026-05-04 09:42
11205,9511,59435,25317,Coliflor x und.,PLAZA VEA,,coliflor-x-und-1,https://www.makro.plazavea.com.pe/coliflor-x-und-1/p,818,Verduras,828,6.5,6.5,6.5,1,,False,True,PEN,1.0,6.5,3000-01-02T05:00:00Z,,Garantía de calidad | Delivery Express | Colección FOOD Express,3,https://plazavea.vteximg.com.br/arquivos/ids/265500/59435.jpg?v=637091015875670000,2026-05-04 09:42
10392,9527,60110,2387,Maíz Morado x kg,PLAZA VEA,,maiz-morado-x-k-g-1,https://www.makro.plazavea.com.pe/maiz-morado-x-k-g-1/p,818,Verduras,1619,9.3,9.3,9.3,1,,False,True,PEN,1.0,9.3,3000-01-02T05:00:00Z,,Garantía de calidad | Delivery Express | Colección FOOD Express | VERDURAS | Makro | Día del Ceviche del 28.06 al 29.06,7,https://plazavea.vteximg.com.br/arquivos/ids/169290/60110.jpg?v=635769969454900000,2026-05-04 09:42
10390,9465,59886,,Hierba Buena en Atado x und.,PLAZA VEA,,hierba-buena-en-atado-x-und-1,https://www.makro.plazavea.com.pe/hierba-buena-en-atado-x-und-1/p,818,Verduras,831,1.59,1.59,1.59,1,,False,True,PEN,1.0,1.59,3000-01-02T05:00:00Z,,Garantía de calidad | Colección FOOD Express | Landing Vinos y Licores | Mojito | Zona Restaurantes | LANDING MAKRO HORECA |Portada,6,https://plazavea.vteximg.com.br/arquivos/ids/646184/59886.jpg?v=637443514387900000,2026-05-04 09:42
10386,9517,59640,1328,Camote Morado x kg,PLAZA VEA,,camote-morado-x-k-g-1,https://www.makro.plazavea.com.pe/camote-morado-x-k-g-1/p,818,Verduras,835,4.39,4.39,4.39,1,,False,True,PEN,1.0,4.39,3000-01-02T05:00:00Z,,Garantía de calidad | Colección FOOD Express | Zona Cevichería | LANDING MAKRO HORECA |Portada | Mundo Cevichería | Frutas y Verduras,5,https://plazavea.vteximg.com.br/arquivos/ids/34332127/59640.jpg?v=639124910496600000,2026-05-04 09:42
